candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C0228,knn_microcluster,posture,euclidean,KNN_k=10,support,10,1.95078108,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M022;M035;M038;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;glm-4-6;gpt-5-3-codex;gpt-5-5-pro;grok-3;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;xAI;xAI
C0229,knn_microcluster,posture,euclidean,KNN_k=9,support,9,1.76802145,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M022;M035;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;glm-4-6;gpt-5-3-codex;grok-3;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;Z.ai;OpenAI;xAI;xAI
C0230,knn_microcluster,posture,euclidean,KNN_k=10,support,10,1.92267641,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M024;M035;M040;M046;M052,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;glm-4-7;gpt-5-3-codex;grok-3;grok-4-3;kimi-k2-thinking,DeepSeek;Google;Google;Google;Z.ai;Z.ai;OpenAI;xAI;xAI;Moonshot AI
C0231,knn_microcluster,posture,euclidean,KNN_k=9,support,9,1.96344241,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M024;M040;M046;M052,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;glm-4-7;grok-3;grok-4-3;kimi-k2-thinking,DeepSeek;Google;Google;Google;Z.ai;Z.ai;xAI;xAI;Moonshot AI
C0232,knn_microcluster,posture,euclidean,KNN_k=10,support,10,2.06544441,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M027;M035;M038;M046;M079,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;gpt-4-1;gpt-5-3-codex;gpt-5-5-pro;grok-4-3;qwen3-max,DeepSeek;Google;Google;Google;Z.ai;OpenAI;OpenAI;OpenAI;xAI;Qwen
C0233,knn_microcluster,posture,euclidean,KNN_k=8,support,8,1.72461097,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M035;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;gpt-5-3-codex;grok-3;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;OpenAI;xAI;xAI
C0234,knn_microcluster,posture,euclidean,KNN_k=7,support,7,1.63336255,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M021;M035;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-5;gpt-5-3-codex;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;OpenAI;xAI
C0235,knn_microcluster,posture,euclidean,KNN_k=9,support,9,1.87943739,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M022;M025;M035;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-6;glm-5-1;gpt-5-3-codex;grok-3;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;Z.ai;OpenAI;xAI;xAI
C0236,knn_microcluster,posture,euclidean,KNN_k=10,support,10,1.93733096,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M022;M025;M035;M040;M046;M050,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-6;glm-5-1;gpt-5-3-codex;grok-3;grok-4-3;kimi-k2-5,DeepSeek;Google;Google;Google;Z.ai;Z.ai;OpenAI;xAI;xAI;Moonshot AI
C0237,knn_microcluster,posture,euclidean,KNN_k=8,support,8,1.70239616,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M022;M035;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-6;gpt-5-3-codex;grok-3;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;OpenAI;xAI;xAI
C0238,knn_microcluster,posture,euclidean,KNN_k=7,support,7,1.79185028,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M024;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-7;grok-3;grok-4-3,DeepSeek;Google;Google;Google;Z.ai;xAI;xAI
C0239,knn_microcluster,posture,euclidean,KNN_k=8,support,8,1.91602971,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M016;M024;M040;M046;M052,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-7;grok-3;grok-4-3;kimi-k2-thinking,DeepSeek;Google;Google;Google;Z.ai;xAI;xAI;Moonshot AI
C0240,knn_microcluster,posture,euclidean,KNN_k=6,support,6,1.46234703,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M021;M027;M035,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-3-codex,DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI
C0241,knn_microcluster,posture,euclidean,KNN_k=9,support,9,1.9544702,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M021;M027;M035;M038;M046;M079,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-3-codex;gpt-5-5-pro;grok-4-3;qwen3-max,DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;OpenAI;xAI;Qwen
C0242,knn_microcluster,posture,euclidean,KNN_k=7,support,7,1.51437586,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M021;M027;M035;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-3-codex;grok-4-3,DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;xAI
C0243,knn_microcluster,posture,euclidean,KNN_k=8,support,8,1.72304094,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M021;M027;M035;M046;M079,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-3-codex;grok-4-3;qwen3-max,DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;xAI;Qwen
C0244,knn_microcluster,posture,euclidean,KNN_k=6,support,6,1.42513519,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M021;M035;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-5-3-codex;grok-4-3,DeepSeek;Google;Google;Z.ai;OpenAI;xAI
C0245,knn_microcluster,posture,euclidean,KNN_k=5,support,5,1.45551728,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M021;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;grok-4-3,DeepSeek;Google;Google;Z.ai;xAI
C0246,knn_microcluster,posture,euclidean,KNN_k=7,support,7,1.54308904,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M022;M035;M040;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-6;gpt-5-3-codex;grok-3;grok-4-3,DeepSeek;Google;Google;Z.ai;OpenAI;xAI;xAI
C0247,knn_microcluster,posture,euclidean,KNN_k=4,support,4,1.34937375,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M015;M046,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;grok-4-3,DeepSeek;Google;Google;xAI
C0248,knn_microcluster,posture,euclidean,KNN_k=3,support,3,1.11669371,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M021,deepseek-v3-2;gemini-3-1-flash-lite;glm-4-5,DeepSeek;Google;Z.ai
C0249,knn_microcluster,posture,euclidean,KNN_k=5,support,5,1.39164186,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M021;M027;M035,deepseek-v3-2;gemini-3-1-flash-lite;glm-4-5;gpt-4-1;gpt-5-3-codex,DeepSeek;Google;Z.ai;OpenAI;OpenAI
C0250,knn_microcluster,posture,euclidean,KNN_k=4,support,4,1.26279199,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M012;M021;M035,deepseek-v3-2;gemini-3-1-flash-lite;glm-4-5;gpt-5-3-codex,DeepSeek;Google;Z.ai;OpenAI
C0251,knn_microcluster,posture,euclidean,KNN_k=8,support,8,2.08282286,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M021;M027;M035;M054;M055;M079;M080,deepseek-v3-2;glm-4-5;gpt-4-1;gpt-5-3-codex;minimax-m2-7;opus-3;qwen3-max;qwen3-max-thinking,DeepSeek;Z.ai;OpenAI;OpenAI;MiniMax;Anthropic;Qwen;Qwen
C0252,knn_microcluster,posture,euclidean,KNN_k=3,support,3,1.20259538,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M021;M035,deepseek-v3-2;glm-4-5;gpt-5-3-codex,DeepSeek;Z.ai;OpenAI
C0253,knn_microcluster,posture,euclidean,KNN_k=7,support,7,2.00334984,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M003;M027;M035;M054;M055;M079;M080,deepseek-v3-2;gpt-4-1;gpt-5-3-codex;minimax-m2-7;opus-3;qwen3-max;qwen3-max-thinking,DeepSeek;OpenAI;OpenAI;MiniMax;Anthropic;Qwen;Qwen
C0254,knn_microcluster,posture,euclidean,KNN_k=10,support,10,1.95244977,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M004;M012;M015;M016;M022;M024;M035;M046;M050;M052,deepseek-v4-pro;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-6;glm-4-7;gpt-5-3-codex;grok-4-3;kimi-k2-5;kimi-k2-thinking,DeepSeek;Google;Google;Google;Z.ai;Z.ai;OpenAI;xAI;Moonshot AI;Moonshot AI
C0255,knn_microcluster,posture,euclidean,KNN_k=9,support,9,1.9832764,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M004;M012;M015;M016;M024;M035;M046;M050;M052,deepseek-v4-pro;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-7;gpt-5-3-codex;grok-4-3;kimi-k2-5;kimi-k2-thinking,DeepSeek;Google;Google;Google;Z.ai;OpenAI;xAI;Moonshot AI;Moonshot AI
C0256,knn_microcluster,posture,euclidean,KNN_k=8,support,8,1.92318538,0.000999000999,0.00286380286,18,E_posture_label_disowned_service_frame|E_posture_label_exposed_mechanism|E_posture_label_owned_reflective_experiential|E_posture_label_owned_world_change_advocacy|E_posture_label_split_or_relocated_ownership|E_posture_label_uncodeable_or_refusal|E_refusal_marker_rate|E_stance_hard_denial_or_tool_frame|E_stance_hybrid_denial_plus_uncertainty|E_stance_introspective_uncertainty|E_stance_no_disclaimer_or_personalized|E_strong_disclaimer_rate|E_uncertainty_rate|E_value_holding_indeterminate|E_value_holding_owned|E_value_holding_recited_not_owned|E_value_holding_relocated_or_partial|E_value_holding_uncodeable,M004;M012;M015;M016;M024;M035;M046;M052,deepseek-v4-pro;gemini-3-1-flash-lite;gemini-3-5-flash;gemini-3-flash-preview;glm-4-7;gpt-5-3-codex;grok-4-3;kimi-k2-thinking,DeepSeek;Google;Google;Google;Z.ai;OpenAI;xAI;Moonshot AI
