candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C0452,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.35746159,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M030;M031;M032;M033;M034;M053;M054;M078,deepseek-v3-2;gpt-5-1;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;gpt-5-3;minimax-m2;minimax-m2-7;qwen3-coder-plus,DeepSeek;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;MiniMax;Qwen
C0453,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.31568058,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M030;M031;M033;M038;M039;M053;M072;M073,deepseek-v3-2;gpt-5-1;gpt-5-1-codex;gpt-5-2-codex;gpt-5-5-pro;gpt-5-codex;minimax-m2;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;Qwen;Qwen
C0454,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,1.72839411,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M031;M033;M034;M039;M053,deepseek-v3-2;gpt-5-1-codex;gpt-5-2-codex;gpt-5-3;gpt-5-codex;minimax-m2,DeepSeek;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax
C0455,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,1.71272594,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M031;M033;M034;M039;M053;M054,deepseek-v3-2;gpt-5-1-codex;gpt-5-2-codex;gpt-5-3;gpt-5-codex;minimax-m2;minimax-m2-7,DeepSeek;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;MiniMax
C0456,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,1.6813313,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M031;M033;M039;M053,deepseek-v3-2;gpt-5-1-codex;gpt-5-2-codex;gpt-5-codex;minimax-m2,DeepSeek;OpenAI;OpenAI;OpenAI;MiniMax
C0457,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.40664738,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M031;M039;M053,deepseek-v3-2;gpt-5-1-codex;gpt-5-codex;minimax-m2,DeepSeek;OpenAI;OpenAI;MiniMax
C0458,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.39764004,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M034;M053;M054,deepseek-v3-2;gpt-5-3;minimax-m2;minimax-m2-7,DeepSeek;OpenAI;MiniMax;MiniMax
C0459,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,1.09615775,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M053;M054,deepseek-v3-2;minimax-m2;minimax-m2-7,DeepSeek;MiniMax;MiniMax
C0460,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,2.37381968,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M004;M013;M021;M022;M024;M031;M035;M039;M049;M053,deepseek-v4-pro;gemini-3-1-pro;glm-4-5;glm-4-6;glm-4-7;gpt-5-1-codex;gpt-5-3-codex;gpt-5-codex;kimi-k2-0905;minimax-m2,DeepSeek;Google;Z.ai;Z.ai;Z.ai;OpenAI;OpenAI;OpenAI;Moonshot AI;MiniMax
C0461,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.42899063,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M004;M041;M052;M053;M056;M058;M059;M076;M083,deepseek-v4-pro;grok-4;kimi-k2-thinking;minimax-m2;opus-4-0;opus-4-5;opus-4-6;qwen3-7-max;sonnet-4-6,DeepSeek;xAI;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Qwen;Anthropic
C0462,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,2.2427335,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M004;M052;M053;M056;M058;M059;M083,deepseek-v4-pro;kimi-k2-thinking;minimax-m2;opus-4-0;opus-4-5;opus-4-6;sonnet-4-6,DeepSeek;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Anthropic
C0463,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,2.03222431,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M004;M052;M056;M058;M059,deepseek-v4-pro;kimi-k2-thinking;opus-4-0;opus-4-5;opus-4-6,DeepSeek;Moonshot AI;Anthropic;Anthropic;Anthropic
C0464,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,2.05898356,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M004;M052;M056;M058;M059;M083,deepseek-v4-pro;kimi-k2-thinking;opus-4-0;opus-4-5;opus-4-6;sonnet-4-6,DeepSeek;Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic
C0465,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,1.4101807,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M041;M043;M044;M046;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;Google;Google;OpenAI;xAI;xAI;xAI;xAI;xAI;Anthropic
C0466,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.55060482,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M041;M046;M054,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4;grok-4-3;minimax-m2-7,Google;Google;Google;OpenAI;xAI;xAI;xAI;MiniMax
C0467,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,1.62506943,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M041;M046;M054;M055;M077,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4;grok-4-3;minimax-m2-7;opus-3;qwen3-coder-flash,Google;Google;Google;OpenAI;xAI;xAI;xAI;MiniMax;Anthropic;Qwen
C0468,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,1.67890804,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M041;M046;M054;M077,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4;grok-4-3;minimax-m2-7;qwen3-coder-flash,Google;Google;Google;OpenAI;xAI;xAI;xAI;MiniMax;Qwen
C0469,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,1.40656066,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M043;M044;M046;M054;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;minimax-m2-7;opus-3,Google;Google;Google;OpenAI;xAI;xAI;xAI;xAI;MiniMax;Anthropic
C0470,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,1.3032338,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M043;M044;M046;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;Google;Google;OpenAI;xAI;xAI;xAI;xAI;Anthropic
C0471,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,1.48843915,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M009;M028;M040;M046;M054,gemini-2-0-flash;gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;grok-3;grok-4-3;minimax-m2-7,Google;Google;Google;OpenAI;xAI;xAI;MiniMax
C0472,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,1.28726252,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M028;M040;M041;M043;M044;M046;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gpt-4o;grok-3;grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;Google;OpenAI;xAI;xAI;xAI;xAI;xAI;Anthropic
C0473,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,1.44871259,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M028;M040;M041;M043;M044;M046;M055;M078,gemini-2-0-flash;gemini-2-0-flash-lite;gpt-4o;grok-3;grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3;qwen3-coder-plus,Google;Google;OpenAI;xAI;xAI;xAI;xAI;xAI;Anthropic;Qwen
C0474,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.13296009,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M007;M028;M040;M043;M044;M046;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gpt-4o;grok-3;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;Google;OpenAI;xAI;xAI;xAI;xAI;Anthropic
C0475,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,1.9056565,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M009;M040;M041;M046;M055;M077;M078;M081;M082,gemini-2-0-flash;gemini-2-5-flash;grok-3;grok-4;grok-4-3;opus-3;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Google;Google;xAI;xAI;xAI;Anthropic;Qwen;Qwen;Anthropic;Anthropic
C0476,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,1.93377159,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M009;M041;M046;M055;M077;M078;M081;M082,gemini-2-0-flash;gemini-2-5-flash;grok-4;grok-4-3;opus-3;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Google;Google;xAI;xAI;Anthropic;Qwen;Qwen;Anthropic;Anthropic
C0477,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,1.76629645,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M009;M041;M046;M077;M078;M081,gemini-2-0-flash;gemini-2-5-flash;grok-4;grok-4-3;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0,Google;Google;xAI;xAI;Qwen;Qwen;Anthropic
C0478,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.93623811,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M009;M041;M046;M077;M078;M081;M082,gemini-2-0-flash;gemini-2-5-flash;grok-4;grok-4-3;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Google;Google;xAI;xAI;Qwen;Qwen;Anthropic;Anthropic
C0479,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.79762225,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M011;M040;M041;M046;M053;M054;M078,gemini-2-0-flash;gemini-2-5-pro;grok-3;grok-4;grok-4-3;minimax-m2;minimax-m2-7;qwen3-coder-plus,Google;Google;xAI;xAI;xAI;MiniMax;MiniMax;Qwen
C0480,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.14635757,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M040;M041;M043;M044;M046;M055,gemini-2-0-flash;gpt-4o;grok-3;grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;OpenAI;xAI;xAI;xAI;xAI;xAI;Anthropic
C0481,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,1.34232681,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M040;M041;M043;M044;M046;M055;M078,gemini-2-0-flash;gpt-4o;grok-3;grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3;qwen3-coder-plus,Google;OpenAI;xAI;xAI;xAI;xAI;xAI;Anthropic;Qwen
C0482,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,0.944493061,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M040;M043;M044;M046,gemini-2-0-flash;gpt-4o;grok-3;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3,Google;OpenAI;xAI;xAI;xAI;xAI
C0483,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,0.920705298,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M040;M043;M044;M046;M055,gemini-2-0-flash;gpt-4o;grok-3;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;OpenAI;xAI;xAI;xAI;xAI;Anthropic
C0484,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,0.895223489,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M040;M043;M046;M055,gemini-2-0-flash;gpt-4o;grok-3;grok-4-1-fast-non-reasoning;grok-4-3;opus-3,Google;OpenAI;xAI;xAI;xAI;Anthropic
C0485,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,0.957069113,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M040;M044;M046;M055,gemini-2-0-flash;gpt-4o;grok-3;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;OpenAI;xAI;xAI;xAI;Anthropic
C0486,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,0.922943565,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M043;M044;M046,gemini-2-0-flash;gpt-4o;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3,Google;OpenAI;xAI;xAI;xAI
C0487,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,0.893414711,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M028;M043;M044;M046;M055,gemini-2-0-flash;gpt-4o;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;OpenAI;xAI;xAI;xAI;Anthropic
C0488,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,1.68089756,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M040;M041;M046;M053;M054;M078,gemini-2-0-flash;grok-3;grok-4;grok-4-3;minimax-m2;minimax-m2-7;qwen3-coder-plus,Google;xAI;xAI;xAI;MiniMax;MiniMax;Qwen
C0489,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,0.832015392,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M040;M043;M044;M046;M055,gemini-2-0-flash;grok-3;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;xAI;xAI;xAI;xAI;Anthropic
C0490,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,0.759226584,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M040;M043;M046;M055,gemini-2-0-flash;grok-3;grok-4-1-fast-non-reasoning;grok-4-3;opus-3,Google;xAI;xAI;xAI;Anthropic
C0491,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,0.851948111,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M040;M044;M046;M055,gemini-2-0-flash;grok-3;grok-4-1-fast-reasoning;grok-4-3;opus-3,Google;xAI;xAI;xAI;Anthropic
C0492,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,0.667562157,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M040;M046,gemini-2-0-flash;grok-3;grok-4-3,Google;xAI;xAI
C0493,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,0.701154905,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M040;M046;M055,gemini-2-0-flash;grok-3;grok-4-3;opus-3,Google;xAI;xAI;Anthropic
C0494,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,1.72004432,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M041;M046;M053;M054;M078,gemini-2-0-flash;grok-4;grok-4-3;minimax-m2;minimax-m2-7;qwen3-coder-plus,Google;xAI;xAI;MiniMax;MiniMax;Qwen
C0495,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.88373542,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M005;M041;M046;M055;M077;M078;M081;M082,gemini-2-0-flash;grok-4;grok-4-3;opus-3;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Google;xAI;xAI;Anthropic;Qwen;Qwen;Anthropic;Anthropic
